attempt_id,protocol_id,research_family,global_ordinal,topic,topic_ordinal,evolution_mode,parent_attempt_ids_json,completed_at,provider_mode,provider,requested_model,returned_model,protocol_sha256,execution_release_id,execution_release_sha256,batch_hard_ceiling_usd,request_sha256,response_sha256,candidate_schema_sha256,code_snapshot_sha256,data_snapshot_sha256,knowledge_manifest_sha256,finish_reason,prompt_tokens,prompt_cache_hit_tokens,prompt_cache_miss_tokens,completion_tokens,estimated_cost_usd,parse_status,sandbox_status,canonical_expression,expression_sha256,expression_tokens,ast_nodes,max_lookback_days,duplicate_of_attempt_id,discovery_status,discovery_eligible_rows,discovery_covered_rows,discovery_coverage,discovery_daily_ic_count,discovery_rank_ic,discovery_error,discovery_artifact_path,discovery_artifact_sha256,failure_class,candidate_status,artifact_manifest_path,artifact_manifest_sha256,experiment_id,operator
5abfdfdfa449d003,d1-llm-dsl-v1,d1-llm-dsl-v1,1,trend_momentum,1,independent,[],2026-07-25T08:42:33+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,68f3f40ea69979f1febfc99ea66b18b3324ea702f02651aafac65b50630f94b5,d1-llm-dsl-v1-batch-001,439fa7a279d3766fd3ff0829e5bcb15d14f3904e6345d4e43cb87d440d8189e6,1.000000000000,8ddb033eac5a8b2d0595868ed38f8fb424afb9404c56353e1cfa08d0fb14e21c,072a2e91e18262d03dbfdea2fa5c4faf99afd32dc71b53dfec20a18ca6a161bb,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,67e5d426ffb93bde96b680393d6718a7c308002b210611da8851497dc72e58d9,285b1529ab13f1dfea7c4bdb66c085feaa16d9b8f7a05aee06e03884cee068bd,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1194,0,1194,983,0.001374600000,PASS,PASS,"Sub(EMA($close,10d),EMA($close,50d))",926f0f37911e93c06976d87b7308a1c27790e16c38731ef62ce141f2ae528683,7,7,50,,PASS,465116,418476,0.899723939834,631,-0.028250336238,,discovery/5abfdfdfa449d003.json,f867918a2f084f5e6e79041f71f23d9261477c50c913546d16ddce69451f314a,,DISCOVERY_EVALUATED,manifests/5abfdfdfa449d003.json,2bcd597b9e5ce31953688904753a84d6d22302b3b98d9bddc20e1730a4a8e754,d129a164be76,docker-d1-live
9181ab8bdbc5b62c,d1-llm-dsl-v1,d1-llm-dsl-v1,2,trend_momentum,2,independent,[],2026-07-25T08:57:15+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,68f3f40ea69979f1febfc99ea66b18b3324ea702f02651aafac65b50630f94b5,d1-llm-dsl-v1-batch-001,439fa7a279d3766fd3ff0829e5bcb15d14f3904e6345d4e43cb87d440d8189e6,1.000000000000,8ddb033eac5a8b2d0595868ed38f8fb424afb9404c56353e1cfa08d0fb14e21c,91f84e46bc08821d87c8d614e117d238a802787287e31b7883623ae05ae59e55,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,8f65e8261d81be1229184264cf98e344ad28714ab8e29c2542c36d6a4cabc916,285b1529ab13f1dfea7c4bdb66c085feaa16d9b8f7a05aee06e03884cee068bd,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1194,1152,42,1871,0.001650216000,PASS,PASS,"Sub(EMA($close,10d),EMA($close,30d))",19c7f44baa052b4034281204470f98c11a37fe6897125b81337b4ab268110f93,7,7,30,,PASS,465116,436911,0.939359213616,631,-0.036211352500,,discovery/9181ab8bdbc5b62c.json,5c9f210b5970ff7564521816b7a31f427d65fd78b44f2eaff2fae46ae3c069ac,,DISCOVERY_EVALUATED,manifests/9181ab8bdbc5b62c.json,47e1909af33ad53d2ad04d08f9713018c31fb23122f7e95a9fa4e5eb09191154,5490b3714236,docker-d1-live
11f803a45a227508,d1-llm-dsl-v1,d1-llm-dsl-v1,3,trend_momentum,3,independent,[],2026-07-25T08:57:56+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,68f3f40ea69979f1febfc99ea66b18b3324ea702f02651aafac65b50630f94b5,d1-llm-dsl-v1-batch-001,439fa7a279d3766fd3ff0829e5bcb15d14f3904e6345d4e43cb87d440d8189e6,1.000000000000,8ddb033eac5a8b2d0595868ed38f8fb424afb9404c56353e1cfa08d0fb14e21c,df578082bb1b858697b4fc626ce9aaca49363fe7356284a2893fab899903500b,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,8f65e8261d81be1229184264cf98e344ad28714ab8e29c2542c36d6a4cabc916,285b1529ab13f1dfea7c4bdb66c085feaa16d9b8f7a05aee06e03884cee068bd,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1194,1152,42,932,0.000833286000,PASS,PASS,"Div(Sub($close,EMA($close,20d)),Std($close,20d))",9f4b09073217a9b9cf4935181a2643153fc1b7528001a7e3184ad14b48ece483,9,9,20,,PASS,465116,446333,0.959616525770,631,-0.007859451189,,discovery/11f803a45a227508.json,534b07f90ad3b895e42d41c445e59785c046fbd89ca2aef376dc2a3749a9be71,,DISCOVERY_EVALUATED,manifests/11f803a45a227508.json,1ce907a50ea4c869add4fc476fd0f98637ca46337a9b1fcdf7613be339b866f3,63708bdd70ee,docker-d1-live
0a47947eac4dcbf4,d1-llm-dsl-v1,d1-llm-dsl-v1,4,trend_momentum,4,independent,[],2026-07-25T08:58:23+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,68f3f40ea69979f1febfc99ea66b18b3324ea702f02651aafac65b50630f94b5,d1-llm-dsl-v1-batch-001,439fa7a279d3766fd3ff0829e5bcb15d14f3904e6345d4e43cb87d440d8189e6,1.000000000000,8ddb033eac5a8b2d0595868ed38f8fb424afb9404c56353e1cfa08d0fb14e21c,acff9b6acb3f926f6ae6ca3e5b71df87b0766c1f166e667f70ef504e19c32117,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,8f65e8261d81be1229184264cf98e344ad28714ab8e29c2542c36d6a4cabc916,285b1529ab13f1dfea7c4bdb66c085feaa16d9b8f7a05aee06e03884cee068bd,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1194,1152,42,1201,0.001067316000,PASS,PASS,"Sub(Mean($close,10d),Mean($close,30d))",31606d303ab4a03eaab7dec059956e95bd593a4a3a60b29f9a5f8ca728704f71,7,7,30,,PASS,465116,436911,0.939359213616,631,-0.031141504871,,discovery/0a47947eac4dcbf4.json,b7bdac8739a33c63f808b728cef20a359f65cf508d6aaca268ba4211b9d5deca,,DISCOVERY_EVALUATED,manifests/0a47947eac4dcbf4.json,b10f97261c770419be88a932a355f77d7785de33be49406d29f8f7d3a49458cc,f8b595afd993,docker-d1-live
e8c03911f2dddc47,d1-llm-dsl-v1,d1-llm-dsl-v1,5,trend_momentum,5,mutation,"[""11f803a45a227508""]",2026-07-25T08:58:53+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,68f3f40ea69979f1febfc99ea66b18b3324ea702f02651aafac65b50630f94b5,d1-llm-dsl-v1-batch-001,439fa7a279d3766fd3ff0829e5bcb15d14f3904e6345d4e43cb87d440d8189e6,1.000000000000,e20f64e7e7aa2955e3d2c4922472a1d95a88691072d365737e8db7338fd75866,d6b5a096e94c2281ddd59115653194c2111cc3a29b53b1a186bcc63542234bee,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,8f65e8261d81be1229184264cf98e344ad28714ab8e29c2542c36d6a4cabc916,285b1529ab13f1dfea7c4bdb66c085feaa16d9b8f7a05aee06e03884cee068bd,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1734,0,1734,972,0.001599930000,PASS,PASS,"Corr($close,Ref($close,1d),20d)",39a954dbdc503786f2f14997275782fdff8e7f8117264cc41499ca2190615a5c,6,6,20,,PASS,465116,445383,0.957574024544,631,0.015105103295,,discovery/e8c03911f2dddc47.json,5087a1d1f7cd1cb28fd1e42fe880e8dd1ea057de9183940207575dbf8bbea597,,DISCOVERY_EVALUATED,manifests/e8c03911f2dddc47.json,9adfb59dcaa5f43f9624b045b88e821405c344dd71e63532b54cc0dfaf2f2540,9af2c7ad4800,docker-d1-live
ec0cd0523f9429d8,d1-llm-dsl-v1,d1-llm-dsl-v1,6,trend_momentum,6,mutation,"[""e8c03911f2dddc47""]",2026-07-25T08:59:23+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,68f3f40ea69979f1febfc99ea66b18b3324ea702f02651aafac65b50630f94b5,d1-llm-dsl-v1-batch-001,439fa7a279d3766fd3ff0829e5bcb15d14f3904e6345d4e43cb87d440d8189e6,1.000000000000,7f6fa2dc88b8d0c1df3576132e593716072d5bef53d803c5219bb5d49eb5d408,7c850487940ae93e5f7b6f5a471c4b8244190a5b83b1a620c56be5e7b02d6930,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,8f65e8261d81be1229184264cf98e344ad28714ab8e29c2542c36d6a4cabc916,285b1529ab13f1dfea7c4bdb66c085feaa16d9b8f7a05aee06e03884cee068bd,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1868,768,1100,1617,0.001888074000,PASS,PASS,"Corr(Log($close),Log(Ref($close,1d)),20d)",3af139d075ba974fd6dc5d621553da73b0de6df1bfbce31677d6921e9eab9df1,10,8,20,,PASS,465116,445383,0.957574024544,631,0.014447349062,,discovery/ec0cd0523f9429d8.json,d04cc3fce2361a1ab7df885a7ebdddb8a67b71c93f44089c3a4732dba51ec575,,DISCOVERY_EVALUATED,manifests/ec0cd0523f9429d8.json,788796bc350e174bc88a6964f69e8c1b2d6d4e973a82a5d4ecef0d46bc71abaa,fcaa8656c8fa,docker-d1-live
df63570f4c9ef9aa,d1-llm-dsl-v1,d1-llm-dsl-v1,7,trend_momentum,7,mutation,"[""5abfdfdfa449d003""]",2026-07-25T09:00:01+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,68f3f40ea69979f1febfc99ea66b18b3324ea702f02651aafac65b50630f94b5,d1-llm-dsl-v1-batch-001,439fa7a279d3766fd3ff0829e5bcb15d14f3904e6345d4e43cb87d440d8189e6,1.000000000000,b870d3a08f8698b6325dd33888bf5783eda4de947c799c6ee138b074cfed668e,facd14f27c8cabe5c79e18367850a000caecd7b61bf63b09a966491a7f11191d,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,8f65e8261d81be1229184264cf98e344ad28714ab8e29c2542c36d6a4cabc916,285b1529ab13f1dfea7c4bdb66c085feaa16d9b8f7a05aee06e03884cee068bd,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,2006,768,1238,2294,0.002537094000,PASS,PASS,"Sub(WMA($close,10d),WMA($close,50d))",0973d58528fdfca3adcf5c1f553f392f59aae4714b64c0b9f6e2d9731e62c60a,7,7,50,,PASS,465116,418476,0.899723939834,631,-0.030478198400,,discovery/df63570f4c9ef9aa.json,6e8c46d1de85b526a3fafdef3d64edc41acb8dbddb71de1ada9bb5f0b457ef79,,DISCOVERY_EVALUATED,manifests/df63570f4c9ef9aa.json,2b158b10140cc9446b3458da5fd2a3bff4b3c10e44283f1396a51520ab753127,fcaf70ea44f8,docker-d1-live
3f00f8ae43413449,d1-llm-dsl-v1,d1-llm-dsl-v1,8,trend_momentum,8,mutation,"[""e8c03911f2dddc47""]",2026-07-25T09:00:46+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,68f3f40ea69979f1febfc99ea66b18b3324ea702f02651aafac65b50630f94b5,d1-llm-dsl-v1-batch-001,439fa7a279d3766fd3ff0829e5bcb15d14f3904e6345d4e43cb87d440d8189e6,1.000000000000,0bded09d325d7732d22c569648d2602003556b9fe28fbd3e68ebd95d6fc53e97,d7ee2c23bc3f3fb4444c371c0815797548b5c46b9a7a13e3f7e76063f5af4080,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,8f65e8261d81be1229184264cf98e344ad28714ab8e29c2542c36d6a4cabc916,285b1529ab13f1dfea7c4bdb66c085feaa16d9b8f7a05aee06e03884cee068bd,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,2143,768,1375,1528,0.001930269000,PASS,PASS,"Corr($high,Ref($high,1d),20d)",73107d64e5700e0c1f8b6d3a78a5df539ba3f9ec1ca1152ba94da59f8e3f169f,8,6,20,,PASS,465116,445383,0.957574024544,631,0.023830536401,,discovery/3f00f8ae43413449.json,b62c7e53105c1df35458a5cead498575c6c80e89c7206c0c90063d6d0add0550,,DISCOVERY_EVALUATED,manifests/3f00f8ae43413449.json,63a448ded5d4c4610fdecf862c56eceddcc9728b47ea53a7dff5b23a51905307,2f2c9ca419a8,docker-d1-live
569d462199f0f0aa,d1-llm-dsl-v1,d1-llm-dsl-v1,9,reversal_mean_reversion,1,independent,[],2026-07-25T09:01:23+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,68f3f40ea69979f1febfc99ea66b18b3324ea702f02651aafac65b50630f94b5,d1-llm-dsl-v1-batch-001,439fa7a279d3766fd3ff0829e5bcb15d14f3904e6345d4e43cb87d440d8189e6,1.000000000000,f3ffa2e6acbed4bf9219681ed93a94d15e7772d75a8fe17103c617e5b8f140bf,b21b2d8a2503b64b81c449dbb292e01499ce5a2f8c54108910e4925354b0bf36,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,8f65e8261d81be1229184264cf98e344ad28714ab8e29c2542c36d6a4cabc916,285b1529ab13f1dfea7c4bdb66c085feaa16d9b8f7a05aee06e03884cee068bd,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1169,768,401,2079,0.001985949000,PASS,PASS,"Div(Sub(Mean($close,20d),$close),Std($close,20d))",ecc9f2e99729732f21f79154cbade2250ee0505b6df5f0ac255bfd5bccf057fb,9,9,20,,PASS,465116,446333,0.959616525770,631,0.009985686782,,discovery/569d462199f0f0aa.json,0dbc2a83905a02c9dac9d17d9f491d99e1fd59e842ebedc3e3ed4787581fd5d7,,DISCOVERY_EVALUATED,manifests/569d462199f0f0aa.json,7126b4d7e781f6bbee24a8a1ccf911d6b559b59e79f990969e93b3a3fdb43028,49b2ebf8a0a6,docker-d1-live
dfcbcb79bf7113cb,d1-llm-dsl-v1,d1-llm-dsl-v1,10,reversal_mean_reversion,2,independent,[],2026-07-25T09:02:08+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,68f3f40ea69979f1febfc99ea66b18b3324ea702f02651aafac65b50630f94b5,d1-llm-dsl-v1-batch-001,439fa7a279d3766fd3ff0829e5bcb15d14f3904e6345d4e43cb87d440d8189e6,1.000000000000,f3ffa2e6acbed4bf9219681ed93a94d15e7772d75a8fe17103c617e5b8f140bf,dc04f518248359a30e6823d1b1ddaf566e8738036310dec9a3fd0d4c0f1198c7,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,8f65e8261d81be1229184264cf98e344ad28714ab8e29c2542c36d6a4cabc916,285b1529ab13f1dfea7c4bdb66c085feaa16d9b8f7a05aee06e03884cee068bd,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1169,1152,17,2448,0.002141331000,PASS,PASS,"Mul(Div(Sub(Mean($close,20d),$close),Std($close,20d)),Greater($volume,Mean($volume,20d)))",a23cdc297ad70b9a587e2711f57cdf72e8686252375012141767acee01c52a37,15,15,20,,PASS,465116,446333,0.959616525770,631,0.018494232316,,discovery/dfcbcb79bf7113cb.json,f12a98207fbeaecdb4759eb8d6aa0ba65cec2aebf6d368491fecb2bc46db04c8,,DISCOVERY_EVALUATED,manifests/dfcbcb79bf7113cb.json,20e29f8e5288ed007686401008481df147d3c3e8936e554f66dbca7bb1924660,30216bb05f59,docker-d1-live
