attempt_id,protocol_id,research_family,global_ordinal,topic,topic_ordinal,evolution_mode,parent_attempt_ids_json,completed_at,provider_mode,provider,requested_model,returned_model,protocol_sha256,execution_release_id,execution_release_sha256,batch_hard_ceiling_usd,request_sha256,response_sha256,candidate_schema_sha256,code_snapshot_sha256,data_snapshot_sha256,knowledge_manifest_sha256,finish_reason,prompt_tokens,prompt_cache_hit_tokens,prompt_cache_miss_tokens,completion_tokens,estimated_cost_usd,parse_status,sandbox_status,canonical_expression,expression_sha256,expression_tokens,ast_nodes,max_lookback_days,duplicate_of_attempt_id,discovery_status,discovery_eligible_rows,discovery_covered_rows,discovery_coverage,discovery_daily_ic_count,discovery_rank_ic,discovery_error,discovery_artifact_path,discovery_artifact_sha256,failure_class,candidate_status,artifact_manifest_path,artifact_manifest_sha256,experiment_id,operator
2cf2d1e339e34f7c,m1-star50-price-volume-v1,m1-star50-price-volume-v1,1,trend_momentum,1,independent,[],2026-08-01T07:45:03+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a6bcf102480505e53b4bcb087a8f82ceee55fd4494004f6805f559e5d3dbf534,m1-star50-price-volume-v1-batch-001,9b1fdf96b267a44e0cf19f4d482ed65fddee48fddd6a253db0a3b19784e89e09,1.000000000000,4bdc2338f94fecba011324d6c65a7ae572849a43603ba5854bba634260cba0e0,508e183f1b7287cf43cbd1a523a3aa57417a7df2a4361344acdbc12ffadc9707,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,180ad8fc02d2dba9f2f8eca30d5684c2b3a1e366a221f071279effb83dfc4473,f6ad4566a522281102dd84a993bf9e774228bc0271ee9adb1ea3e1d3103cf4c5,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1320,0,1320,1649,0.002008830000,PASS,PASS,"Mean(Greater($close,$vwap),20d)",dada02c6a843acea2ee3d9dbf439f17635c0cfd4d2390b74a58c15c2c3e04096,5,5,20,,PASS,23734,22936,0.966377348951,484,0.008379358310,,discovery/2cf2d1e339e34f7c.json,a02bd551aa4a376ed925f8ce2d7ab6ac04d2c8614b0b4259d2ee7f47dc776116,,DISCOVERY_EVALUATED,manifests/2cf2d1e339e34f7c.json,f403a226e46046b2d095c708b41439ed5209ec6104ef0bbe4adc5fc6135d3735,a1ea3a7eb7fe,docker-m1-star50-live
7b8db49ff430d35c,m1-star50-price-volume-v1,m1-star50-price-volume-v1,2,trend_momentum,2,independent,[],2026-08-01T07:45:34+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a6bcf102480505e53b4bcb087a8f82ceee55fd4494004f6805f559e5d3dbf534,m1-star50-price-volume-v1-batch-001,9b1fdf96b267a44e0cf19f4d482ed65fddee48fddd6a253db0a3b19784e89e09,1.000000000000,4bdc2338f94fecba011324d6c65a7ae572849a43603ba5854bba634260cba0e0,b63b91edde2cc077f2a887b1c5ecae4cfdc13c00c141530efd925e0a7e3ac596,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,180ad8fc02d2dba9f2f8eca30d5684c2b3a1e366a221f071279effb83dfc4473,f6ad4566a522281102dd84a993bf9e774228bc0271ee9adb1ea3e1d3103cf4c5,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1320,1280,40,1940,0.001709840000,PASS,NOT_RUN,,,,,,,NOT_RUN,,,,,,,,,semantic_contract_violation,REJECT,manifests/7b8db49ff430d35c.json,f77128ea30c82d8ebebdcf4f1a90aacf73a624bbfcd148236cd2e659a55dc5ad,862e28d979b6,docker-m1-star50-live
bc39625ed6f4d329,m1-star50-price-volume-v1,m1-star50-price-volume-v1,3,trend_momentum,3,independent,[],2026-08-01T07:46:12+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a6bcf102480505e53b4bcb087a8f82ceee55fd4494004f6805f559e5d3dbf534,m1-star50-price-volume-v1-batch-001,9b1fdf96b267a44e0cf19f4d482ed65fddee48fddd6a253db0a3b19784e89e09,1.000000000000,4bdc2338f94fecba011324d6c65a7ae572849a43603ba5854bba634260cba0e0,a5706d1c00df504aaee951958ead1ed1880604f16e91b3abdc828df0f14213fa,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,180ad8fc02d2dba9f2f8eca30d5684c2b3a1e366a221f071279effb83dfc4473,f6ad4566a522281102dd84a993bf9e774228bc0271ee9adb1ea3e1d3103cf4c5,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1320,1280,40,1342,0.001189580000,PASS,NOT_RUN,,,,,,,NOT_RUN,,,,,,,,,semantic_contract_violation,REJECT,manifests/bc39625ed6f4d329.json,298c80ca1bc49d6a2f74dc493291d8c04cff5ad781ee634ce009e5fed49b67d8,bb9e81a73a4d,docker-m1-star50-live
eab761e3b460588d,m1-star50-price-volume-v1,m1-star50-price-volume-v1,4,trend_momentum,4,independent,[],2026-08-01T07:46:39+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a6bcf102480505e53b4bcb087a8f82ceee55fd4494004f6805f559e5d3dbf534,m1-star50-price-volume-v1-batch-001,9b1fdf96b267a44e0cf19f4d482ed65fddee48fddd6a253db0a3b19784e89e09,1.000000000000,4bdc2338f94fecba011324d6c65a7ae572849a43603ba5854bba634260cba0e0,4a9847d573dfe63cc56382f82742e9552a161bc2793f03867398547ea62979fe,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,180ad8fc02d2dba9f2f8eca30d5684c2b3a1e366a221f071279effb83dfc4473,f6ad4566a522281102dd84a993bf9e774228bc0271ee9adb1ea3e1d3103cf4c5,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1320,1280,40,960,0.000857240000,PASS,NOT_RUN,,,,,,,NOT_RUN,,,,,,,,,semantic_contract_violation,REJECT,manifests/eab761e3b460588d.json,2bfb6a46102526f9b0592a4a1bba768ca4901fe64d113c116b17480736666bcd,f209678523a1,docker-m1-star50-live
45c99d7c543ebe5b,m1-star50-price-volume-v1,m1-star50-price-volume-v1,5,trend_momentum,5,mutation,[],2026-08-01T07:46:58+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a6bcf102480505e53b4bcb087a8f82ceee55fd4494004f6805f559e5d3dbf534,m1-star50-price-volume-v1-batch-001,9b1fdf96b267a44e0cf19f4d482ed65fddee48fddd6a253db0a3b19784e89e09,1.000000000000,83d076cee71c4e9964b54b6051a8a4c45c8532db1acbc659325eba026b789d90,3d3cbf9997de4ed240222afd2a80613632e3ca06f1d4be24544352cc182c61ba,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,180ad8fc02d2dba9f2f8eca30d5684c2b3a1e366a221f071279effb83dfc4473,f6ad4566a522281102dd84a993bf9e774228bc0271ee9adb1ea3e1d3103cf4c5,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1803,0,1803,2097,0.002608695000,FAIL,NOT_RUN,,,,,,,NOT_RUN,,,,,,,,,schema_invalid,REJECT,manifests/45c99d7c543ebe5b.json,d59097b685d76b25b7a21c5afbe0297e201aceff14eef29a0a4afb18302c0f77,c14679ed11c3,docker-m1-star50-live
6cc8187e2e5a53b8,m1-star50-price-volume-v1,m1-star50-price-volume-v1,6,trend_momentum,6,mutation,"[""2cf2d1e339e34f7c""]",2026-08-01T07:47:43+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a6bcf102480505e53b4bcb087a8f82ceee55fd4494004f6805f559e5d3dbf534,m1-star50-price-volume-v1-batch-001,9b1fdf96b267a44e0cf19f4d482ed65fddee48fddd6a253db0a3b19784e89e09,1.000000000000,07c57d94aa0398a1f624e01639b4fcca7fdc48eced49682951d39c20b05f2f62,d65726d642124c2b8b529be475c3f10fb119adb65c6b2d863fe77a78cef3d54a,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,180ad8fc02d2dba9f2f8eca30d5684c2b3a1e366a221f071279effb83dfc4473,f6ad4566a522281102dd84a993bf9e774228bc0271ee9adb1ea3e1d3103cf4c5,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1915,896,1019,1932,0.002127353000,PASS,NOT_RUN,,,,,,,NOT_RUN,,,,,,,,,semantic_contract_violation,REJECT,manifests/6cc8187e2e5a53b8.json,935b80f9ef68eebf3e721761cbd0b4b9692d56b6d998ce99af71777d37e9dcc4,cfd6930ad551,docker-m1-star50-live
fe846ba1134129e1,m1-star50-price-volume-v1,m1-star50-price-volume-v1,7,trend_momentum,7,mutation,[],2026-08-01T07:48:25+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a6bcf102480505e53b4bcb087a8f82ceee55fd4494004f6805f559e5d3dbf534,m1-star50-price-volume-v1-batch-001,9b1fdf96b267a44e0cf19f4d482ed65fddee48fddd6a253db0a3b19784e89e09,1.000000000000,7a006700a0d902e35f5f9f7508082228d0281fb0ff5013fc544c63a9084a3ef7,671f822148f2c8df8e37527f43e3ec6c7c9270d4ba5532d59771cdb5c1c20065,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,180ad8fc02d2dba9f2f8eca30d5684c2b3a1e366a221f071279effb83dfc4473,f6ad4566a522281102dd84a993bf9e774228bc0271ee9adb1ea3e1d3103cf4c5,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,2036,896,1140,1077,0.001436138000,FAIL,NOT_RUN,,,,,,,NOT_RUN,,,,,,,,,schema_invalid,REJECT,manifests/fe846ba1134129e1.json,92f8e75cc5aed69c3f16a300e58cd4b2a5378727ac8a8e225504f20171406bd6,e37ae0c47d6d,docker-m1-star50-live
95a510b62a3cfc01,m1-star50-price-volume-v1,m1-star50-price-volume-v1,8,trend_momentum,8,mutation,[],2026-08-01T07:48:51+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a6bcf102480505e53b4bcb087a8f82ceee55fd4494004f6805f559e5d3dbf534,m1-star50-price-volume-v1-batch-001,9b1fdf96b267a44e0cf19f4d482ed65fddee48fddd6a253db0a3b19784e89e09,1.000000000000,a21fcc3b9a07484c1082e9f08eb7fc02863dedffcdd10b486a0c4d35d8962130,f9cf89c7ad23ca5fb8aa2bd422786c5dc762ff8f61ff1ca9f405e4b367c87883,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,180ad8fc02d2dba9f2f8eca30d5684c2b3a1e366a221f071279effb83dfc4473,f6ad4566a522281102dd84a993bf9e774228bc0271ee9adb1ea3e1d3103cf4c5,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,2144,896,1248,1596,0.001934648000,FAIL,NOT_RUN,,,,,,,NOT_RUN,,,,,,,,,schema_invalid,REJECT,manifests/95a510b62a3cfc01.json,1dd58bd53ff254213cc1e9a3e46a62d9d66c0e5286cf676220a7d64281461d3a,cb731e99f52d,docker-m1-star50-live
f547e0ca224eaead,m1-star50-price-volume-v1,m1-star50-price-volume-v1,9,reversal_mean_reversion,1,independent,[],2026-08-01T07:49:25+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a6bcf102480505e53b4bcb087a8f82ceee55fd4494004f6805f559e5d3dbf534,m1-star50-price-volume-v1-batch-001,9b1fdf96b267a44e0cf19f4d482ed65fddee48fddd6a253db0a3b19784e89e09,1.000000000000,446e6286c924e4dbf60b8fc24f33bc029b057dca1388aff90489e94e101c3c2d,05c6e32f0e647adad30729146c7d8cd613af4877dc7ca62d1186a954ba7ad72a,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,180ad8fc02d2dba9f2f8eca30d5684c2b3a1e366a221f071279effb83dfc4473,f6ad4566a522281102dd84a993bf9e774228bc0271ee9adb1ea3e1d3103cf4c5,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1290,896,394,1145,0.001170788000,PASS,NOT_RUN,,,,,,,NOT_RUN,,,,,,,,,semantic_contract_violation,REJECT,manifests/f547e0ca224eaead.json,2004844b038c3a36fa6d82492f7ecf71d9cb925009ec21296e42e5b97f57f898,b430ef922575,docker-m1-star50-live
64ea56e93f112eaf,m1-star50-price-volume-v1,m1-star50-price-volume-v1,10,reversal_mean_reversion,2,independent,[],2026-08-01T07:49:50+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a6bcf102480505e53b4bcb087a8f82ceee55fd4494004f6805f559e5d3dbf534,m1-star50-price-volume-v1-batch-001,9b1fdf96b267a44e0cf19f4d482ed65fddee48fddd6a253db0a3b19784e89e09,1.000000000000,446e6286c924e4dbf60b8fc24f33bc029b057dca1388aff90489e94e101c3c2d,59113044361c8f7f4bc79189493932161e774fcd5c80d6ac82c34430fc3e1a3f,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,180ad8fc02d2dba9f2f8eca30d5684c2b3a1e366a221f071279effb83dfc4473,f6ad4566a522281102dd84a993bf9e774228bc0271ee9adb1ea3e1d3103cf4c5,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1290,1280,10,2129,0.001861220000,PASS,PASS,"Div(Sub($close,Ref($close,5d)),Std($close,5d))",ccf77bd88da8117823522f0e3fa7267c3357447c3e6a4f3d9d79467e158a93ef,9,9,5,,PASS,23734,23524,0.991151933934,484,-0.026128766590,,discovery/64ea56e93f112eaf.json,b3c01a92f4e6970d306ea3faaa53af62d53f891265e60516717c619c6ef01ff9,,DISCOVERY_EVALUATED,manifests/64ea56e93f112eaf.json,a76a181131403367d93188d1a80ced6814f5aec2bb30b37d36839bd5dd064301,d2f97385d953,docker-m1-star50-live
